,Unnamed: 0,Star Name,Planet Name,Tier 1 Transits,Tier 2 Transits,Tier 3 Transits,Tier 1 Eclipses,Tier 2 Eclipses,Tier 3 Eclipses,Preferred Method,Tier 1 Observations,Tier 2 Observations,Tier 3 Observations,FGS1_Flag,FGS2_Flag,FGS_Flag,Star Mass [Ms],Star Mass Error Lower [Ms],Star Mass Error Upper [Ms],Star Temperature [K],Star Temperature Error Lower [K],Star Temperature Error Upper [K],Star Radius [Rs],Star Radius Error Lower [Rs],Star Radius Error Upper [Rs],Star Distance [pc],Star Distance Error Lower [pc],Star Distance Error Upper [pc],Star log(g),Star log(g) Error Lower,Star log(g) Error Upper,Gaia ID,Star H Mag,Star J Mag,Star K Mag,Star V Mag,Star Gaia Mag,Star W1 Mag,Star T Mag,Star Metallicity,Star Metallicity Error Lower,Star Metallicity Error Upper,Metallicity Ratio,Star Age [Gyr],Star Age Error Lower [Gyr],Star Age Error Upper [Gyr],Star Spectral Type,Star RA,Star Dec,Planet Radius [Re],Planet Radius Error Upper [Re],Planet Radius Error Lower [Re],Planet Radius [Rj],Planet Radius Error Upper [Rj],Planet Radius Error Lower [Rj],Planet Mass [Me],Planet Mass Error Upper [Me],Planet Mass Error Lower [Me],Planet Mass [Mj],Planet Mass Error Upper [Mj],Planet Mass Error Lower [Mj],Mass Flag,RV Flag,RV Amplitude [m/s],Planet Period [days],Cumulative time (days),Planet Period Error Lower [days],Planet Period Error Upper [days],Planet Temperature [K],Planet Semi-major Axis [m],Planet Semi-major Axis [AU],Planet Albedo,Molecular Weight,Transit Duration [s],Impact Parameter,Heat Redistribution Factor,Inclination,Inclination Error Upper,Inclination Error Lower,Eccentricity,Eccentricity Error Upper,Eccentricity Error Lower,Eccentricity Flag,Periastron,Periastron Error Upper,Periastron Error Lower,Transit Mid Time [JD - 2450000],Transit Mid Time Error Upper [days],Transit Mid Time Error Lower [days],Transit Mid Time Flag,Eclipse Mid Time [JD - 2450000],Eclipse Duration [s],Transit Depth [%],Transit Depth Error Upper [%],Transit Depth Error Lower [%],"Known (Y=1,N=0)",Discovery Year,Telescope,ESM,pl_g,ASM,cumulative days
21,261,HATS-52 b,HATS-52 b,27.94316191,485.1929584,952.1060523,1.925177794,15.02737459,29.46529281,Eclipse,2,15,29,1,0,1,1.11,-0.05,0.05,6010.0,-150.0,150.0,1.05,-0.06,0.06,555.134,-6.057,6.057,4.45,-0.03,0.03,Gaia DR2 5631530950664938240,12.218,12.523,12.114,13.844,13.6269,11.979,0,-0.284,-0.081,0.081,[M/H],1.2,-1.1,1.5,,140.0875894,-31.2692116,15.49081137,0.963972343,-0.963972343,1.382,0.086,-0.086,711.9356308,47.67426099,-47.67426099,2.24,0.15,-0.15,0,1,380.0,1.36665436,931.0474161,-9.4e-07,9.4e-07,1817.822544,3733459406.0,0.024972973,0.3,2.3,7611.155095,0.481,1,84.7,-1.1,1.1,0.0,,,1,,,,6929.03039,0.00033,-0.00033,0,6929.713717,0.0,,,,1,2017,Ariel,69.20565568722469,30.250220300077427,0.0006134190262310358,26.899861010000002
22,88,WASP-177 b,WASP-177 b,1.0,2.005366495,3.936767072,1.0,2.213201348,4.411207617,Transit,1,2,4,0,0,0,0.88,-0.04,0.04,5017.0,-70.0,70.0,0.89,-0.05,0.05,176.818,-2.364,2.428,4.49,-0.04,0.05,Gaia DR2 2677447294810845824,10.244,10.654,10.163,12.312,12.0715,10.077,0,0.25,-0.04,0.04,[Fe/H],9.7,-3.9,3.9,K2,334.7969885,-1.8344301,17.71018955,7.397927282,-4.035233063,1.58,0.66,-0.36,161.4568306,12.07747945,-12.07747945,0.508,0.038,-0.038,0,1,77.3,3.071722,249.795099,-1e-06,1e-06,1108.631242,5928982148.0,0.039658743,0.3,2.3,5837.618745,0.98,1,84.14,-0.83,0.66,0.0,,,0,,,,7994.3714,0.00028,-0.00028,0,7995.907261,0.0,1.85,0.35,-0.14,1,2019,Ariel,161.28689200808233,5.248632289828384,0.0006073076669955427,29.971583010000003
23,140,WASP-135 b,WASP-135 b,8.118180388,136.6757639,268.3639974,1.0,4.169985226,8.203027968,Eclipse,1,4,8,0,0,0,0.98,-0.06,0.06,5675.0,-60.0,60.0,0.96,-0.05,0.05,298.214,-1.407,1.42,4.47,-0.03,0.03,Gaia DR2 4596481632339898240,11.123,11.581,11.037,13.181,13.0045,11.002,0,0.02,-0.13,0.13,[Fe/H],0.6,-0.35,1.4,G5 V,267.2848846,29.8790428,14.57167495,1.008808266,-1.008808266,1.3,0.09,-0.09,603.8739725,25.42627253,-25.42627253,1.9,0.08,-0.08,0,1,346.0,1.4013794,436.1706801,-8e-07,8e-07,1661.757511,3642032563.0,0.024361422,0.3,2.3,5750.179053,0.8,1,82.0,-0.6,0.6,0.0,,,0,,,,5230.9902,0.0009,-0.0009,0,5231.69089,0.0,1.94,0.08,-0.08,1,2015,Ariel,111.60338295944734,28.99769688746028,0.0006065597230922119,31.372962410000003
24,180,HATS-24 b,HATS-24 b,15.59187888,266.5375749,523.1866294,1.0,7.025474294,13.84256458,Eclipse,1,7,14,0,0,0,1.07,-0.05,0.03,6125.0,-94.0,94.0,1.12,-0.05,0.04,494.182,-11.88,12.468,4.37,-0.05,0.05,Gaia DR2 5911182735242698496,11.447,11.678,11.382,12.915,12.6911,11.327,0,-0.229,-0.058,0.058,[Fe/H],3.7,-1.8,2.0,F V,268.8907069,-61.7474,15.63652812,0.638911902,-0.638911902,1.395,0.057,-0.057,718.2921989,54.03082912,-54.03082912,2.26,0.17,-0.17,0,1,0.0,1.3484978,572.7745653,-9e-07,9e-07,1933.704692,3655325593.0,0.024450338,0.3,2.3,8723.232595,0.276,1,85.97,-0.28,0.23,0.0,,,0,90.0,,,7948.709321,3.9e-05,-3.9e-05,0,7949.38357,0.0,1.779,0.051,-0.051,1,2017,Ariel,93.38220975832887,29.95412470142329,0.0006024159800395255,32.721460210000004
25,15,WASP-77 A b,WASP-77 A b,1.0,9.744476487,19.07806911,1.0,1.0,1.0,Eclipse,1,1,1,0,0,0,0.9,-0.06,0.07,5617.0,-72.0,72.0,0.91,-0.02,0.03,105.166,-1.182,1.209,4.48,-0.02,0.01,Gaia DR2 5178405479960844160,8.374,8.766,8.405,10.294,10.0966,8.106,0,-0.1,-0.11,0.1,[Fe/H],6.2,-3.5,4.0,G8 V,37.1555223,-7.0606675,13.7870463,0.347478403,-0.325060441,1.23,0.031,-0.029,529.8199538,21.61233165,-20.34101802,1.667,0.068,-0.064,0,1,323.4,1.36002854,33.78346319,-6.2e-07,6.2e-07,1640.556222,3470117371.0,0.023211487,0.3,2.3,7789.277258,0.109,1,88.91,-0.95,0.74,0.0074,-0.0049,0.0069,0,-166.0,-75.0,66.0,7420.88439,0.0008,-0.00085,0,7421.564404,0.0,1.783,0.02,-0.019,1,2012,Ariel,370.414980645194,28.419863420986434,0.0006010879342196926,34.081488750000005
26,13,WASP-33 b,WASP-33 b,1.0,2.223157227,4.373788659,1.0,1.0,1.0,Eclipse,1,1,1,0,0,0,1.5,-0.03,0.03,7430.0,-100.0,100.0,1.44,-0.03,0.03,121.944,-0.983,0.998,4.25,-0.07,0.1,Gaia DR2 328636019723252096,7.516,7.581,7.468,8.14,8.07004,7.383,0,0.1,,,[M/H],,,,A5,36.7127375,37.5504441,17.8559063,0.829464574,-0.829464574,1.593,0.074,-0.074,665.214855,44.17814852,-44.17814852,2.093,0.139,-0.139,0,1,304.0,1.21987,30.61354865,-1e-06,1e-06,2599.597377,3826520992.0,0.025595458,0.3,2.3,9739.03043,0.21,1,86.63,-0.03,0.03,0.0,,,0,,,,4163.22367,0.00022,-0.00022,0,4163.833605,0.0,1.1,0.019,-0.019,1,2010,Ariel,548.1600364601858,21.273271669423547,0.000599430587127996,35.301358750000006
27,111,Qatar-1 b,Qatar-1 b,3.464847696,57.51544661,112.9141939,1.0,2.841334587,5.552242213,Eclipse,1,3,6,0,0,0,0.84,-0.04,0.04,5013.0,-88.0,93.0,0.8,-0.02,0.02,185.615,-0.797,0.805,4.55,-0.01,0.01,Gaia DR2 2244830490514284928,10.527,10.999,10.409,12.692,12.4764,10.325,0,0.171,-0.094,0.097,[Fe/H],1.19,-0.47,0.47,,303.3818697,65.1623313,12.81186498,0.291433499,-0.280224518,1.143,0.026,-0.025,419.8513251,13.03096467,-12.71313626,1.321,0.041,-0.04,0,1,264.7,1.4200242,332.8035186,-2.2e-07,2.2e-07,1368.842011,3490236899.0,0.023346066,0.3,2.3,5925.41362,0.645,1,84.08,-0.15,0.16,0.0,,,0,,,,6234.103218,6.1e-05,-6.1e-05,0,6234.81323,0.0,2.14,0.019,-0.019,1,2010,Ariel,138.5826296627295,26.07996272591469,0.0005856222190602538,36.721382950000006
28,250,WASP-46 b,WASP-46 b,26.31169134,450.2955982,883.6941881,1.862622832,14.31870525,27.97001126,Eclipse,2,14,28,0,0,0,0.83,-0.08,0.08,5600.0,,,0.86,-0.03,0.03,375.31,-4.36,4.462,4.49,-0.01,0.01,Gaia DR2 6462994429708755072,11.465,11.753,11.401,13.043,12.8519,11.351,0,-0.3,,,[Fe/H],9.6,-5.5,3.7,G6 V,318.7370122,-55.8718634,13.15934338,0.414732287,-0.414732287,1.174,0.037,-0.037,603.8739725,34.96112473,-34.96112473,1.9,0.11,-0.11,0,1,386.0,1.43036763,882.6015757,-9.3e-07,9.3e-07,1584.762198,3493192021.0,0.023365833,0.3,2.3,5910.597146,0.731961305,1,82.8,-0.17,0.17,0.0,,,1,,,,5392.31659,0.00058,-0.00058,0,5393.031774,0.0,2.155,0.049,-0.049,1,2011,Ariel,90.16771460378193,35.55609162446989,0.0005745620953857551,38.151750580000005
29,163,HAT-P-23 b,HAT-P-23 b,19.01378112,322.141714,632.3235546,1.0,5.533461136,10.92295318,Eclipse,1,6,11,0,0,0,0.58,-0.38,0.38,5905.0,-80.0,80.0,0.96,-0.2,0.2,364.813,-4.653,4.772,4.33,-0.05,0.05,Gaia DR2 1808938730710633984,10.846,11.103,10.791,11.937,12.1741,10.748,0,0.15,,,[Fe/H],4.0,-1.0,1.0,G0,306.1239076,16.7621462,12.217789,2.578065568,-2.578065568,1.09,0.23,-0.23,626.121961,38.13940879,-38.13940879,1.97,0.12,-0.12,0,1,346.0,1.21288,522.025744,-2e-06,2e-06,1980.16174,2777063865.0,0.018575678,0.3,2.3,8666.767606,0.324,1,85.1,-1.5,1.5,0.11,-0.04,0.04,0,121.0,-9.0,11.0,7575.19549,8e-05,-8e-05,0,7575.80193,10471.26184,1.4,0.028,-0.028,1,2010,Ariel,110.2061369379686,42.7671037115525,0.000572581845523149,39.364630580000004
30,34,KELT-14 b,KELT-14 b,1.0,7.949384629,15.5931641,1.0,1.0,1.237604168,Eclipse,1,1,1,0,0,0,1.24,-0.04,0.04,5720.0,-130.0,130.0,1.52,-0.03,0.03,250.121,-1.529,1.549,4.17,-0.02,0.02,Gaia DR2 5560886336446650240,9.487001,9.808,9.424,11.001,10.8384,9.384,0,0.32,-0.09,0.09,[Fe/H],5.11,-0.8,0.8,G4,108.301409,-42.4097623,19.53725341,0.526822094,-0.526822094,1.743,0.047,-0.047,394.1072242,22.88364527,-22.88364527,1.24,0.072,-0.072,0,1,179.8,1.7100566,89.57341433,-2.6e-06,3.2e-06,1896.413932,4498270124.0,0.030088763,0.3,2.3,7899.037423,0.8622,1,78.3,-0.3,0.3,0.0,,,0,,,,6665.22401,0.00021,-0.00021,0,6666.079038,0.0,1.386,0.029,-0.029,1,2016,Ariel,205.09756762146822,10.527458073354204,0.0005691730246738057,41.074687180000005
31,192,Qatar-10 b,Qatar-10 b,1.361528806,23.27181005,45.67813578,1.0,7.456466267,14.67804806,Eclipse,1,7,15,0,0,0,1.16,-0.07,0.07,6124.0,-46.0,46.0,1.25,-0.03,0.03,559.068,-5.957,6.085,4.3,-0.03,0.03,Gaia DR2 2262322556576778752,11.474,11.754,11.382,12.868,12.6978,11.375,0,0.016,-0.089,0.089,[Fe/H],3.2,-1.9,1.9,F7 V,284.4439052,69.5708373,17.29545727,0.448359229,-0.448359229,1.543,0.04,-0.04,233.9217073,28.60455659,-28.60455659,0.736,0.09,-0.09,0,1,114.0,1.645321,635.5922256,-1e-05,1e-05,1885.903213,4287634303.0,0.028679828,0.3,2.3,9812.280671,0.379,1,85.87,-0.96,0.96,0.0,,,0,,,,8247.90746,0.00036,-0.00036,0,8248.73012,0.0,,,,1,2019,Ariel,88.2996164467242,7.973382006630628,0.0005606706426921213,42.72000818000001
32,257,TrES-5 b,TrES-5 b,23.45325996,399.0778855,782.8692952,1.980420078,14.91591573,28.99923173,Eclipse,2,15,29,1,0,1,0.9,-0.03,0.03,5171.0,-36.0,36.0,0.87,-0.01,0.01,360.313,-1.901,1.921,4.52,-0.01,0.01,Gaia DR2 2188601779406152448,11.673,12.111,11.591,13.677,13.4599,11.533,0,0.2,-0.1,0.1,[Fe/H],7.4,-1.9,1.9,,305.2219454,59.4489033,13.38352299,0.168134711,-0.168134711,1.194,0.015,-0.015,568.9128478,22.56581687,-22.24798846,1.79,0.071,-0.07,0,1,343.0,1.48224686,919.8859449,-6.14e-06,6.14e-06,1434.969455,3675015504.0,0.024582044,0.3,2.3,6635.500966,0.577,1,84.27,-0.26,0.26,0.0,,,1,,,,6458.59219,9e-05,-9e-05,0,6459.333313,0.0,2.062,0.035,-0.034,1,2011,Ariel,77.62935974584285,32.38478267142232,0.0005581244155974779,44.20225504000001
33,188,WASP-36 b,WASP-36 b,16.29829441,276.9109686,543.6542121,1.0,7.31009069,14.36184773,Eclipse,1,7,14,0,0,0,1.08,-0.03,0.03,5959.0,-134.0,134.0,0.99,-0.01,0.01,386.346,-5.123,5.261,4.49,-0.01,0.01,Gaia DR2 5750936092375254016,11.353,11.609,11.294,12.836,12.6284,11.152,0,-0.26,-0.1,0.1,[Fe/H],1.4,-3.4,1.5,,131.5803897,-8.0269855,14.87431743,0.235388595,-0.235388595,1.327,0.021,-0.021,729.7340215,21.61233165,-21.29450324,2.296,0.068,-0.067,0,1,391.5,1.53736596,625.0609318,-2.4e-07,2.4e-07,1690.507208,4001511526.0,0.026765963,0.3,2.3,6785.977143,0.657,1,83.15,-0.13,0.13,0.0,,,1,,,,5569.83771,0.00046,-0.00046,0,5570.606393,0.0,1.916,0.02,-0.02,1,2011,Ariel,94.29603655836208,33.62998298075345,0.0005567323063746056,45.739621000000014
34,109,HAT-P-36 b,HAT-P-36 b,6.257384384,104.2009653,204.5649868,1.0,2.796778176,5.513521874,Eclipse,1,3,6,0,0,0,1.03,-0.03,0.03,5620.0,-40.0,40.0,1.04,-0.01,0.01,294.419,-2.235,2.269,4.42,-0.01,0.01,Gaia DR2 1541532207133249920,10.723,11.046,10.603,12.146,12.093,10.594,0,0.25,-0.09,0.09,[Fe/H],6.6,-1.8,2.9,G5 V,188.2662048,44.9153672,14.31386839,0.224179615,-0.224179615,1.277,0.02,-0.02,587.4104611,27.65107137,-27.65107137,1.8482,0.087,-0.087,0,1,334.7,1.32734683,326.2991944,-4.8e-07,4.8e-07,1729.714393,3571357554.0,0.023888679,0.3,2.3,8186.313288,0.25,1,87.13,-0.13,0.004,0.063,-0.023,0.021,0,51.0,-19.0,20.0,7334.53507,0.0001,-0.0001,0,7335.198743,9029.187577,1.4,0.028,-0.028,1,2011,Ariel,120.87050961785356,29.232353436218403,0.0005540927062206425,47.06696783000002
35,213,HATS-2 b,HATS-2 b,13.76301493,232.6805883,456.5033138,1.25716134,9.70193165,18.93081158,Eclipse,1,10,19,0,0,0,0.88,-0.04,0.04,5227.0,-95.0,95.0,0.9,-0.02,0.02,341.925,-3.598,3.674,4.48,-0.02,0.02,Gaia DR2 3492502001623237888,11.475,11.906,11.386,13.565,13.3419,11.285,0,0.15,-0.05,0.05,[Fe/H],9.7,-2.9,2.9,K,176.7388264,-22.5630097,13.09208949,0.336269422,-0.336269422,1.168,0.03,-0.03,486.2774621,38.13940879,-73.10053352,1.53,0.12,-0.23,0,1,329.0,1.354133,714.5495455,-1e-06,1e-06,1526.143223,3434259317.0,0.022971634,0.3,2.3,7520.239915,0.271,1,87.2,-0.7,0.7,0.0,,,0,0.0,,,5954.58576,9e-05,-9e-05,0,5955.262827,0.0,,,,1,2013,Ariel,83.64380727670995,28.926930676111393,0.0005537481303218518,48.421100830000015
36,323,HATS-34 b,HATS-34 b,8.027433986,139.2112548,273.0370102,4.850062941,35.52101716,68.82651241,Eclipse,5,36,69,1,0,1,0.95,-0.03,0.03,5380.0,-73.0,73.0,0.98,-0.05,0.05,508.842,-3.896,3.896,4.43,-0.04,0.04,Gaia DR2 4904523077718046720,12.139,12.513,12.095,13.857,13.679,12.046,0,0.25,-0.07,0.07,[Fe/H],7.7,-2.7,2.7,,0.7744866,-62.4693167,16.02884245,2.129706339,-2.129706339,1.43,0.19,-0.19,299.0765306,22.88364527,-22.88364527,0.941,0.072,-0.072,0,1,152.0,2.1061607,1172.611488,-4.7e-06,4.7e-06,1396.797025,4729336161.0,0.031634356,0.3,2.3,5571.943014,0.937,1,82.28,-0.59,0.43,0.0,,,1,,,,6634.85732,0.00075,-0.00075,0,6635.9104,0.0,,,,1,2016,Ariel,63.32385920823248,11.869000770378479,0.0005531821283355848,50.52726153000002
37,324,HATS-67 b,HATS-67 b,17.33388286,308.7843632,605.2210379,3.590227347,35.21577011,69.36673567,Eclipse,4,35,69,1,0,1,1.44,-0.02,0.02,6594.0,-33.0,33.0,1.44,-0.03,0.03,960.109,-22.9,24.025,4.28,-0.01,0.01,Gaia DR2 6144060260072337024,12.346,12.638,12.327,13.698,13.5596,12.249,0,0.332,-0.052,0.052,[Fe/H],0.51,-0.24,0.24,,180.2087883,-46.1364201,18.88713253,0.526822094,-0.526822094,1.685,0.047,-0.047,460.8511896,38.13940879,-38.13940879,1.45,0.12,-0.12,0,1,194.0,1.6091788,1174.220666,-4e-06,4e-06,2117.990932,4540339681.0,0.030370165,0.3,2.3,7020.682914,0.8613,1,79.03,-0.26,0.26,0.0,,,1,,,,7796.88127,0.00043,-0.00043,0,7797.685859,0.0,,,,1,2018,Ariel,56.09399388070718,13.172396696971406,0.0005522112481164178,52.13644033000002
38,369,Kepler-17 b,Kepler-17 b,116.0344313,2080.199425,4079.220652,7.568543542,56.96739649,110.9424974,Eclipse,8,57,111,1,0,1,1.04,,,5781.0,-85.0,85.0,1.01,,,720.753,-10.343,10.343,4.45,,,Gaia DR2 2086449761846310784,12.67,12.992,12.585,14.314,14.1311,12.55,0,0.26,-0.1,0.1,[M/H],1.8,-1.8,0.0,G2 V,298.3952437,47.8149865,14.68376476,0.224179615,-0.224179615,1.31,0.02,-0.02,785.0361643,38.13940879,-34.96112473,2.47,0.12,-0.11,0,1,398.0,1.4857108,1408.973051,-2e-07,2e-07,1686.044748,3862471428.0,0.025835929,0.3,2.3,8237.593519,0.268,1,87.2,-0.15,0.15,0.0,,,1,,,,5185.678035,2.3e-05,-2.6e-05,0,5186.42089,0.0,2.18019,0.00111,-0.00111,1,2011,Ariel,50.27156869143252,37.123675812452795,0.0005518506817292365,53.62215113000002
39,63,K2-31 b,K2-31 b,4.198986542,69.34548075,136.1449343,1.0,1.336385051,2.632995297,Eclipse,1,1,3,0,0,0,0.91,-0.06,0.06,5280.0,-70.0,70.0,0.78,-0.07,0.07,110.527,-0.712,0.72,4.6,-0.07,0.07,Gaia DR2 6050191241556876672,8.942,9.318,8.866,10.802,10.5371,8.817,0,0.08,-0.05,0.05,[Fe/H],,,,G7 V,245.4405531,-23.548273,11.88151957,3.923143256,-3.923143256,1.06,0.35,-0.35,563.8275933,25.10844412,-25.10844412,1.774,0.079,-0.079,0,1,350.9,1.25785,175.6946954,-2e-06,2e-06,1462.69507,3306214402.0,0.022115147,0.3,2.3,3353.321915,0.975,1,79.9,-0.8,0.8,0.0,,,0,,,,7191.70889,0.00024,-0.00024,0,7192.337815,0.0,0.716,0.024,-0.024,1,2016,Ariel,269.1249755891115,40.722880932725246,0.0005453523234162364,54.88000113000002
40,241,Qatar-9 b,Qatar-9 b,12.07116525,202.2831399,400.2925078,1.930631795,13.7782742,26.3974861,Eclipse,2,14,26,1,0,1,0.72,-0.02,0.02,4309.0,-31.0,31.0,0.7,-0.01,0.01,213.771,-0.834,0.84,4.61,-0.01,0.01,Gaia DR2 1048109222955337600,11.235,11.835,11.104,14.023,13.6871,11.037,0,0.252,-0.076,0.076,[Fe/H],7.5,-4.5,4.5,K5 V,160.748095,60.9641194,11.30986156,0.15692573,-0.15692573,1.009,0.014,-0.014,378.2158038,50.85254506,-50.85254506,1.19,0.16,-0.16,0,1,259.0,1.540731,825.7358445,-3.8e-05,3.8e-05,1098.964292,3500741362.0,0.02341633,0.3,2.3,6769.651828,0.097,1,89.23,-0.64,0.64,0.0,,,0,,,,8227.75643,0.00027,-0.00027,0,8228.526796,0.0,,,,1,2019,Ariel,81.57251350533018,30.148189641187873,0.0005215660614033791,56.42073213000002
41,11,WASP-18 b,WASP-18 b,28.32723102,382.5540411,746.2336336,1.0,1.0,1.0,Eclipse,1,1,1,0,0,0,1.29,-0.06,0.06,6432.0,-48.0,48.0,1.32,-0.06,0.06,123.483,-0.369,0.371,4.31,-0.03,0.04,Gaia DR2 4955371367334610048,8.231,8.409,8.131,9.28,9.16617,8.075,0,0.107,-0.08,0.08,[Fe/H],1.57,-0.94,1.4,F6 IV-V,24.3544618,-45.6777937,13.89913611,0.885509478,-0.885509478,1.24,0.079,-0.079,3241.849747,111.2399423,-111.2399423,10.2,0.35,-0.35,0,1,1814.0,0.94145223,26.66964565,-2.4e-07,2.4e-07,2408.746207,3061681962.0,0.020479478,0.3,2.3,8176.001493,0.36,1,83.5,-1.6,2.0,0.0051,-0.0037,0.007,0,-85.0,-96.0,72.0,6740.8056,0.00019,-0.00019,0,6741.276326,0.0,1.041,0.022,-0.022,1,2009,Ariel,309.0634096163275,171.10134007408683,0.0005087215016311449,57.36218436000002
42,14,WASP-76 b,WASP-76 b,1.0,1.061796208,2.069376856,1.0,1.0,1.0,Eclipse,1,1,1,0,0,0,1.46,-0.07,0.07,6250.0,-100.0,100.0,1.73,-0.04,0.04,194.459,-5.839,6.206,4.13,-0.02,0.02,Gaia DR2 2512326349403275520,8.331,8.541,8.243,9.518,9.39507,8.19,0,0.23,-0.1,0.1,[Fe/H],5.3,-2.9,6.1,F7,26.632936,2.700389,20.51243474,0.672538844,-0.448359229,1.83,0.06,-0.04,292.4021341,9.534852198,-9.534852198,0.92,0.03,-0.03,0,1,119.3,1.809886,32.42343465,-1e-06,1e-06,2110.974286,4933060164.0,0.032997058,0.3,2.3,13517.1962,0.14,1,88.0,-1.6,1.3,0.0,,,0,,,,6107.85507,0.00034,-0.00034,0,6108.760013,0.0,1.189,0.016,-0.016,1,2016,Ariel,318.31550067966816,7.085691785774628,0.0005051830116786506,59.17207036000002
43,245,HAT-P-68 b,HAT-P-68 b,2.546340744,42.45059365,83.66009444,2.062141662,14.23822946,27.14684614,Eclipse,2,14,27,1,0,1,0.68,-0.01,0.03,4508.0,-43.0,43.0,0.67,0.0,0.0,202.152,-0.943,0.953,4.62,-0.01,0.01,Gaia DR2 675443053940533760,11.21,11.75,11.019,13.802,13.5442,10.969,0,-0.059,-0.036,0.036,[Fe/H],11.1,-6.9,1.1,K,118.4831501,23.9382192,12.01602734,0.134507769,-0.134507769,1.072,0.012,-0.012,230.1077664,13.66662148,-13.66662148,0.724,0.043,-0.043,0,1,143.4,2.29840551,862.67112,-5.2e-07,5.2e-07,993.8405113,4484204259.0,0.029994677,0.3,2.3,7537.869444,0.212,1,88.73,-0.27,0.47,0.0,,,1,,,,6614.20355,0.00014,-0.00014,0,6615.352753,0.0,,,,1,2020,Ariel,80.37514443204256,16.249709635441505,0.0004912716668301156,61.47047587000002
44,189,WASP-64 b,WASP-64 b,6.032613482,101.3704577,198.9337464,1.0,7.391660705,14.47700766,Eclipse,1,7,14,0,0,0,1.0,-0.03,0.03,5400.0,-100.0,100.0,1.06,-0.03,0.03,369.926,-2.979,3.026,4.39,-0.02,0.02,Gaia DR2 5583523425437258240,11.079,11.368,10.956,12.704,12.5257,10.963,0,-0.08,-0.11,0.11,[Fe/H],1.2,-0.7,1.2,G7,101.1149223,-32.8583878,14.24661451,0.437150249,-0.437150249,1.271,0.039,-0.039,388.0684845,23.20147368,-22.56581687,1.221,0.073,-0.071,0,1,213.0,1.5732918,626.6342236,-1.5e-06,1.5e-06,1593.306605,3960689824.0,0.026492909,0.3,2.3,8724.811292,0.322,1,86.57,-0.6,0.8,0.0,,,0,,,,5582.60169,0.00027,-0.00027,0,5583.388336,0.0,1.522,0.025,-0.025,1,2012,Ariel,89.93991766424278,19.49490720793739,0.0004831706121319424,63.04376767000002
45,275,WASP-183 b,WASP-183 b,1.0,10.67538203,20.94741837,2.578353346,17.86283651,34.27155445,Transit,1,11,21,0,0,0,0.78,-0.04,0.04,5313.0,-72.0,72.0,0.87,-0.04,0.04,325.377,-3.885,3.979,4.45,-0.04,0.04,Gaia DR2 3803004978659671040,11.268,11.639,11.207,13.081,12.8148,11.168,0,-0.31,-0.04,0.04,[Fe/H],14.9,-1.7,1.7,G9,163.7888521,-0.7370663,16.47720167,10.53644189,-3.698963641,1.47,0.94,-0.33,159.5498601,14.93793511,-14.93793511,0.502,0.047,-0.047,0,1,74.8,4.1117771,978.9560247,-5.1e-06,5.1e-06,1074.639776,6917500879.0,0.046270909,0.3,2.3,7260.43335,0.916,1,85.37,-0.88,0.61,0.0,,,0,,,,7796.1845,0.0024,-0.0024,0,7798.240389,0.0,2.26,0.6,-0.36,1,2019,Ariel,79.23881361119352,5.99191518285109,0.000471764091757663,67.15554477000002
46,2,HD 189733 b,HD 189733 b,1.0,1.0,1.213407685,1.0,1.0,1.0,Eclipse,1,1,1,0,0,0,0.79,-0.08,0.08,5052.0,-16.0,16.0,0.75,-0.01,0.01,19.7638,-0.0127,0.0128,4.49,-0.05,0.05,Gaia DR2 1827242816201846144,5.587,6.073,5.541,7.67,7.41432,5.289,0,-0.02,,,[Fe/H],1.4,-1.9,4.9,K2 V,300.1821223,22.7097759,12.66614823,0.112089807,-0.112089807,1.13,0.01,-0.01,370.5879221,16.52707714,-15.57359192,1.166,0.052,-0.049,0,1,208.0,2.21857567,7.11290839,-1.5e-07,1.5e-07,1162.930605,4604224671.0,0.030797489,0.3,2.3,6544.78771,0.6636,1,85.71,0.0,0.0,0.0,,,0,20.0,-50.0,37.0,3955.525551,9e-06,-9e-06,0,3956.634839,0.0,2.4,0.0058,-0.0058,1,2005,Ariel,1063.0232002215917,23.55256836030353,0.0004707139212020733,69.37412044000001
47,115,TOI-1130 c,TOI-1130 c,1.0,1.675921465,3.302676548,1.0,3.043566333,5.894111667,Transit,1,2,3,0,0,0,0.68,-0.02,0.02,4250.0,-67.0,67.0,0.69,-0.01,0.01,58.2609,-0.1691,0.17,4.6,-0.02,0.02,Gaia DR2 6715688452614516736,8.493,9.055,8.351,11.595,10.9028,8.266,0,0.2,,,[Fe/H],8.2,-4.9,3.8,K7,286.3760037,-41.4376399,16.8134711,3.026424797,-2.465975761,1.5,0.27,-0.22,309.564868,13.66662148,-13.98444989,0.974,0.043,-0.044,0,1,125.9,8.350381,350.4109936,-3.3e-05,3.2e-05,658.6202821,10597541964.0,0.070886568,0.1,2.3,7400.484149,0.995,1,87.43,-0.16,0.16,0.047,-0.027,0.04,0,-28.0,-55.0,24.0,8657.90461,0.00021,-0.00022,0,8662.079801,0.0,1.668,0.001514,-0.001514,2,2020,Ariel,198.50089952639888,11.165368172765582,0.00046367725048032334,77.72450144000001
